b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Issues in Sustainability","","4.0","Lecture","64895R","001","3:30-4:50pm","Mon, Wed","3","1","0","James Condon","VKC160"
"","Technology &amp; Social Change","","4.0","Lecture","64900R","001","3:30-4:50pm","Mon, Wed","3","1","0","Brent Chappelow","VKC151"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64905R","001","3:30-4:50pm","Mon, Wed","3","2","0","Christina Belcher","THH217"
"","Issues in Contemporary Economics","","4.0","Lecture","64910R","001","3:30-4:50pm","Mon, Wed","3","0","0","William Gorski","GFS201"
"","Education and Intellectual Development","","4.0","Lecture","64915R","001","3:30-4:50pm","Mon, Wed","3","0","0","Rory Lukins","GFS218"
"","Technology &amp; Social Change","","4.0","Lecture","64925R","001","3:30-4:50pm","Mon, Wed","3","0","0","Lilit Keshishyan","GFS216"
"","Issues in Aesthetics","","4.0","Lecture","64930R","001","3:30-4:50pm","Mon, Wed","3","1","0","Tanvi Patel","GFS112"
"","Issues in Sustainability","","4.0","Lecture","64935R","001","3:30-4:50pm","Tue, Thu","3","3","0","Jessica Piazza","GFS201"
"","Technology &amp; Social Change","","4.0","Lecture","64940R","001","3:30-4:50pm","Tue, Thu","3","0","0","Amanda Bloom","GFS114"
"","Issues in Aesthetics","","4.0","Lecture","64950R","001","3:30-4:50pm","Tue, Thu","3","0","0","Shana Kraynak","VKC105"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64955R","001","3:30-4:50pm","Tue, Thu","3","0","0","Amanda Hobmeier","THH205"
"","Human Values and Belief Systems","","4.0","Lecture","64970R","001","3:30-4:50pm","Tue, Thu","3","3","0","Eric Rawson","GFS111"
"","Issues in Contemporary Economics","","4.0","Lecture","64975R","001","3:30-4:50pm","Tue, Thu","3","0","0","Andrew De Silva","GFS218"
"","Issues in Sustainability","","4.0","Lecture","64990R","001","3:30-4:50pm","Tue, Thu","3","0","0","Carrie Kilfoil","GFS217"
"WRIT-340","Advanced Writing","P","3.0-4.0 units"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65000R","001","8:30-9:50am","Mon, Wed","19","19","0","Nicholas De Dominic","VKC258"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65005R","001","8:30-9:50am","Mon, Wed","19","19","0","P T McNiff","GFS105"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65010R","001","8:30-9:50am","Mon, Wed","19","19","0","John Murray","GFS109"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65015R","001","8:30-9:50am","Mon, Wed","19","19","0","Stephanie Bower","GFS221"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65025R","001","8:00-9:20am","Tue, Thu","19","19","0","Ryan Boyd","GFS105"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65030R","001","8:00-9:20am","Tue, Thu","19","19","0","William Feuer","GFS109"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65035R","001","8:00-9:20am","Tue, Thu","19","2","0","Nathalie Joseph","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65040R","001","8:00-9:20am","Tue, Thu","19","19","0","Christopher Muniz","THH217"
"","Advanced Writing for Economics","","4.0","Lecture","65041R","001","9:00-9:50am","MWF","19","6","0","David Tomkins","GFS205"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65042R","001","9:00-9:50am","MWF","19","19","0","Dana Milstein","GFS104"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65044R","001","9:00-9:50am","MWF","19","5","0","Amber Foster","THH217"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65045R","001","9:30-10:50am","Tue, Thu","19","19","0","William Feuer","GFS109"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65050R","001","9:30-10:50am","Tue, Thu","19","8","0","Nathalie Joseph","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65055R","001","9:30-10:50am","Tue, Thu","19","19","0","Rochelle Gold","GFS217"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65060R","001","9:30-10:50am","Tue, Thu","19","19","0","Mark Marino","GFS205"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65065R","001","9:30-10:50am","Tue, Thu","19","19","0","Ryan Boyd","GFS105"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65070R","001","9:30-10:50am","Tue, Thu","19","19","0","Christopher Muniz","LVL3Y"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65075R","001","10:00-11:50am","Mon, Wed","19","19","0","Jessica Cantiello","VKC258"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65080R","001","10:00-10:50am","MWF","19","19","0","Carlos Antonio Delgado","GFS205"
"","Advanced Writing for Economics","","4.0","Lecture","65085D","001","10:00-10:50am","MWF","19","2","0","Tamara Black","GFS112"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65090R","001","10:00-10:50am","MWF","19","19","0","John Murray","GFS109"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65095R","001","10:00-10:50am","MWF","19","3","0","Stephanie Bower","GFS221"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65100R","001","10:00-10:50am","MWF","19","7","0","Indra Mukhopadhyay","GFS105"
"","Advanced Writing for Economics","","4.0","Lecture","65105D","001","11:00-11:50am","MWF","19","2","0","Tamara Black","VKC200"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65106R","001","1:00-1:50pm","MWF","19","19","0","Indra Mukhopadhyay","GFS205"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65110R","001","11:00-11:50am","MWF","19","19","0","Carlos Antonio Delgado","GFS113"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65115R","001","11:00-11:50am","MWF","19","12","0","Nicholas De Dominic","GFS217"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65120R","001","11:00-11:50am","MWF","19","13","0","Matthew Manson","GFS109"
"","Advanced Writing for Economics","","4.0","Lecture","65125R","001","11:00-11:50am","MWF","19","13","0","David Tomkins","GFS205"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65126R","001","11:00-11:50am","MWF","19","19","0","Dana Milstein","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65127R","001","11:00-11:50am","MWF","19","8","0","P T McNiff","GFS105"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65130R","001","11:00-12:20pm","Tue, Thu","19","19","0","Stephen MacK","GFS218"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65135R","001","11:00-12:20pm","Tue, Thu","19","19","0","Mark Marino","GFS217"
